Customer_ID,Risk_Level,Hidden_Persona,Offer_Category,Offer_Details,Data_Leftover_Rule,Projected_Next_Spend
CUST_1138,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1139,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1140,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1141,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1142,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1143,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1144,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1145,High,1,Unused Data Credit,Crediting ₹39.3 for 26.2GB unused data. Next recharge drops to ₹349.7.,N/A,349.7
CUST_1146,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1147,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1148,Medium,1,Unused Data Credit,Crediting ₹52.65 for 35.1GB unused data. Next recharge drops to ₹336.35.,N/A,336.35
CUST_1149,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1150,Medium,1,Unused Data Credit,Crediting ₹49.2 for 32.8GB unused data. Next recharge drops to ₹339.8.,N/A,339.8
CUST_1151,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1152,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1153,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1154,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1155,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1156,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1157,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1158,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1159,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1160,Medium,1,Unused Data Credit,Crediting ₹52.05 for 34.7GB unused data. Next recharge drops to ₹336.95.,N/A,336.95
CUST_1161,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1162,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1163,High,1,Unused Data Credit,Crediting ₹38.85 for 25.9GB unused data. Next recharge drops to ₹350.15.,N/A,350.15
CUST_1164,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1165,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1166,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1167,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1168,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1169,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1170,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1171,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1172,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1173,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1174,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1175,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1176,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1177,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1178,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1179,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1180,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1181,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1182,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1183,Medium,1,Unused Data Credit,Crediting ₹56.85 for 37.9GB unused data. Next recharge drops to ₹332.15.,N/A,332.15
CUST_1184,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1185,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1186,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1187,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1188,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1189,Medium,1,Unused Data Credit,Crediting ₹52.95 for 35.3GB unused data. Next recharge drops to ₹336.05.,N/A,336.05
CUST_1190,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1191,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1192,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1193,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1194,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1195,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1196,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1197,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1198,High,1,Unused Data Credit,Crediting ₹43.5 for 29.0GB unused data. Next recharge drops to ₹345.5.,N/A,345.5
CUST_1199,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1200,High,1,Unused Data Credit,Crediting ₹43.05 for 28.7GB unused data. Next recharge drops to ₹345.95.,N/A,345.95
CUST_1201,High,1,Unused Data Credit,Crediting ₹44.1 for 29.4GB unused data. Next recharge drops to ₹344.9.,N/A,344.9
CUST_1202,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1203,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1204,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1205,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1206,Medium,1,Unused Data Credit,Crediting ₹51.75 for 34.5GB unused data. Next recharge drops to ₹337.25.,N/A,337.25
CUST_1207,Medium,1,Unused Data Credit,Crediting ₹49.5 for 33.0GB unused data. Next recharge drops to ₹339.5.,N/A,339.5
CUST_1208,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1209,Medium,1,Unused Data Credit,Crediting ₹55.5 for 37.0GB unused data. Next recharge drops to ₹333.5.,N/A,333.5
CUST_1210,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1211,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1212,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1213,High,1,Unused Data Credit,Crediting ₹34.65 for 23.1GB unused data. Next recharge drops to ₹354.35.,N/A,354.35
CUST_1214,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1215,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1216,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1217,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1218,Medium,1,Unused Data Credit,Crediting ₹51.15 for 34.1GB unused data. Next recharge drops to ₹337.85.,N/A,337.85
CUST_1219,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1220,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1221,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1222,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1223,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1224,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1225,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1226,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1227,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1228,High,1,Unused Data Credit,Crediting ₹41.85 for 27.9GB unused data. Next recharge drops to ₹347.15.,N/A,347.15
CUST_1229,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1230,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1231,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1232,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1233,High,1,Unused Data Credit,Crediting ₹30.15 for 20.1GB unused data. Next recharge drops to ₹358.85.,N/A,358.85
CUST_1234,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1235,Medium,1,Unused Data Credit,Crediting ₹58.5 for 39.0GB unused data. Next recharge drops to ₹330.5.,N/A,330.5
CUST_1236,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1237,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1238,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1239,Medium,1,Unused Data Credit,Crediting ₹31.2 for 20.8GB unused data. Next recharge drops to ₹357.8.,N/A,357.8
CUST_1240,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1241,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1242,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1243,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1244,Medium,1,Unused Data Credit,Crediting ₹23.7 for 15.8GB unused data. Next recharge drops to ₹365.3.,N/A,365.3
CUST_1245,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1246,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1247,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1248,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1249,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1250,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1251,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1252,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1253,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1254,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1255,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1256,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1257,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1258,Medium,1,Unused Data Credit,Crediting ₹51.45 for 34.3GB unused data. Next recharge drops to ₹337.55.,N/A,337.55
CUST_1259,High,1,Unused Data Credit,Crediting ₹34.05 for 22.7GB unused data. Next recharge drops to ₹354.95.,N/A,354.95
CUST_1260,High,1,Unused Data Credit,Crediting ₹41.7 for 27.8GB unused data. Next recharge drops to ₹347.3.,N/A,347.3
CUST_1261,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1262,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1263,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1264,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1265,High,1,Unused Data Credit,Crediting ₹34.8 for 23.2GB unused data. Next recharge drops to ₹354.2.,N/A,354.2
CUST_1266,Medium,1,Unused Data Credit,Crediting ₹36.75 for 24.5GB unused data. Next recharge drops to ₹352.25.,N/A,352.25
CUST_1267,Medium,1,Unused Data Credit,Crediting ₹52.35 for 34.9GB unused data. Next recharge drops to ₹336.65.,N/A,336.65
CUST_1268,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1269,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1270,High,1,Unused Data Credit,Crediting ₹33.45 for 22.3GB unused data. Next recharge drops to ₹355.55.,N/A,355.55
CUST_1271,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1272,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1273,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1274,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1275,High,1,Unused Data Credit,Crediting ₹41.4 for 27.6GB unused data. Next recharge drops to ₹347.6.,N/A,347.6
CUST_1276,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
